,survey_information,survey_information,,covid_19,covid_19,know_people_sick,know_people_sick,wear_a_mask,wear_a_mask,financial_concern,financial_concern,food_lackness_concern,food_lackness_concern
,region_where_applied,survey_date,survey_date_short,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size
227,Baja California,2021-02-20,2021-2,0.021391,8168,0.265986,7696,0.908523,6885,0.591048,6565,0.414047,6555
228,Baja California,2021-02-21,2021-2,0.018885,8481,0.252188,7997,0.908761,7205,0.595263,6855,0.419352,6847
229,Baja California,2021-02-22,2021-2,0.016661,8881,0.245858,8362,0.908105,7459,0.609182,7054,0.409585,7046
230,Baja California,2021-02-23,2021-2,0.017954,8966,0.245188,8461,0.905997,7611,0.602056,7228,0.421057,7212
231,Baja California,2021-02-24,2021-2,0.017593,8849,0.245158,8369,0.91596,7508,0.626888,7120,0.430106,7116
232,Baja California,2021-02-25,2021-2,0.019563,8495,0.246692,8035,0.907072,7265,0.617169,6910,0.424166,6906
233,Baja California,2021-02-26,2021-2,0.02078,7774,0.255463,7323,0.900132,6553,0.599621,6207,0.421349,6200
234,Baja California,2021-02-27,2021-2,0.021631,7625,0.255184,7173,0.911892,6372,0.591148,6032,0.390029,6025
235,Baja California,2021-02-28,2021-2,0.018647,7953,0.249205,7464,0.910492,6682,0.611013,6371,0.420305,6361
236,Baja California,2021-03-01,2021-3,0.021061,8293,0.244009,7818,0.904826,6713,0.610248,6343,0.426631,6330
237,Baja California,2021-03-02,2021-3,0.017741,7492,0.252178,7068,0.919965,6240,0.600668,5916,0.414447,5906
238,Baja California,2021-03-03,2021-3,0.01968,8405,0.226836,7935,0.911156,7063,0.61824,6698,0.416918,6694
239,Baja California,2021-03-04,2021-3,0.020523,8056,0.230814,7590,0.906552,6737,0.59994,6366,0.402849,6354
240,Baja California,2021-03-05,2021-3,0.021828,7445,0.253326,6972,0.903478,6125,0.613403,5775,0.414229,5767
241,Baja California,2021-03-06,2021-3,0.018045,7196,0.22126,6772,0.915359,5984,0.597192,5669,0.4045,5663
242,Baja California,2021-03-07,2021-3,0.01847,7836,0.225697,7385,0.913738,6481,0.605139,6150,0.402022,6146
243,Baja California,2021-03-08,2021-3,0.019208,7572,0.219207,7131,0.918884,6297,0.598982,5930,0.409068,5918
244,Baja California,2021-03-09,2021-3,0.018618,7585,0.225029,7140,0.916241,6312,0.602859,5966,0.408084,5958
245,Baja California,2021-03-10,2021-3,0.018467,7677,0.214824,7246,0.911756,6411,0.603761,6068,0.419383,6062
246,Baja California,2021-03-11,2021-3,0.015791,7443,0.204083,6997,0.916116,6145,0.599048,5825,0.423616,5819
247,Baja California,2021-03-12,2021-3,0.018226,7018,0.21557,6609,0.910348,5770,0.591152,5435,0.392751,5429
248,Baja California,2021-03-13,2021-3,0.018031,6443,0.218616,6098,0.923567,5350,0.604914,5024,0.409487,5017
249,Baja California,2021-03-14,2021-3,0.018517,6729,0.215379,6343,0.912489,5598,0.593897,5304,0.394029,5297
250,Baja California,2021-03-15,2021-3,0.01866,7788,0.211392,7385,0.919616,6491,0.595749,6142,0.401522,6135
251,Baja California,2021-03-16,2021-3,0.014265,8268,0.207811,7826,0.915852,6883,0.604715,6496,0.397958,6480
252,Baja California,2021-03-17,2021-3,0.015163,7922,0.202839,7479,0.917557,6561,0.590922,6223,0.39618,6210
253,Baja California,2021-03-18,2021-3,0.019005,7823,0.198758,7403,0.9042,6493,0.589181,6136,0.392622,6116
254,Baja California,2021-03-19,2021-3,0.015822,7228,0.198263,6846,0.921998,6044,0.57897,5686,0.400886,5680
255,Baja California,2021-03-20,2021-3,0.016281,6953,0.204273,6603,0.915725,5840,0.577843,5500,0.39232,5490
256,Baja California,2021-03-21,2021-3,0.023661,7154,0.191914,6748,0.917963,5972,0.583943,5664,0.405038,5659
257,Baja California,2021-03-22,2021-3,0.016293,7427,0.200805,6989,0.931424,6133,0.596496,5741,0.398329,5734
258,Baja California,2021-03-23,2021-3,0.019653,7505,0.205052,7096,0.91258,6272,0.596929,5904,0.409558,5896
259,Baja California,2021-03-24,2021-3,0.01607,7554,0.185588,7090,0.911538,6237,0.592061,5938,0.39877,5930
260,Baja California,2021-03-25,2021-3,0.020448,7433,0.201392,6997,0.908224,6170,0.581753,5870,0.404842,5861
261,Baja California,2021-03-26,2021-3,0.015968,6860,0.190417,6461,0.904847,5726,0.588988,5433,0.408574,5429
262,Baja California,2021-03-27,2021-3,0.017519,6828,0.19585,6473,0.912645,5670,0.569995,5340,0.383378,5327
263,Baja California,2021-03-28,2021-3,0.014128,7042,0.18869,6636,0.916321,5839,0.578068,5530,0.384332,5521
264,Baja California,2021-03-29,2021-3,0.013598,7330,0.171007,6963,0.912743,6115,0.575135,5783,0.384595,5774
265,Baja California,2021-03-30,2021-3,0.0168,7513,0.171351,7062,0.904226,6244,0.585547,5895,0.394012,5886
266,Baja California,2021-03-31,2021-3,0.015487,7296,0.171219,6903,0.918777,6084,0.581718,5719,0.395508,5711
267,Baja California,2021-04-01,2021-4,0.016217,7070,0.190166,6697,0.916043,5725,0.592074,5413,0.399905,5404
268,Baja California,2021-04-02,2021-4,0.011931,6778,0.178783,6395,0.915736,5655,0.572246,5318,0.386117,5313
269,Baja California,2021-04-03,2021-4,0.017876,6783,0.156757,6413,0.911288,5653,0.581011,5326,0.405345,5320
270,Baja California,2021-04-04,2021-4,0.01808,7000,0.168284,6613,0.921371,5814,0.579965,5477,0.387649,5474
271,Baja California,2021-04-05,2021-4,0.015765,7450,0.161102,7031,0.920454,6194,0.566236,5795,0.398114,5780
272,Baja California,2021-04-06,2021-4,0.018872,7718,0.161371,7303,0.917665,6492,0.594157,6139,0.405654,6126
273,Baja California,2021-04-07,2021-4,0.016013,7234,0.167474,6837,0.916187,6058,0.583555,5743,0.394371,5739
274,Baja California,2021-04-08,2021-4,0.014099,7011,0.181769,6619,0.919407,5850,0.584085,5528,0.392606,5519
275,Baja California,2021-04-09,2021-4,0.016761,6692,0.166987,6315,0.904652,5640,0.57729,5278,0.385279,5267
276,Baja California,2021-04-10,2021-4,0.015366,6448,0.179976,6083,0.914077,5331,0.567489,5029,0.379508,5023
277,Baja California,2021-04-11,2021-4,0.01425,6132,0.173888,5857,0.916556,5284,0.575406,5056,0.382833,5048
278,Baja California,2021-04-12,2021-4,0.020917,7393,0.17199,6962,0.909599,6110,0.584777,5741,0.386821,5732
279,Baja California,2021-04-13,2021-4,0.01813,7329,0.178154,6902,0.922867,6077,0.586251,5742,0.395303,5736
280,Baja California,2021-04-14,2021-4,0.015827,6819,0.173932,6404,0.914659,5603,0.596423,5282,0.405589,5274
281,Baja California,2021-04-15,2021-4,0.017853,6570,0.167967,6186,0.912087,5416,0.589494,5117,0.385731,5114
282,Baja California,2021-04-16,2021-4,0.013476,6048,0.170618,5689,0.917071,5017,0.578468,4750,0.391894,4746
283,Baja California,2021-04-17,2021-4,0.015351,5980,0.1664,5636,0.919277,5005,0.563953,4701,0.386155,4693
284,Baja California,2021-04-18,2021-4,0.021,6318,0.165578,5960,0.921712,5293,0.578079,5009,0.389334,5006
285,Baja California,2021-04-19,2021-4,0.013418,6756,0.158956,6396,0.921111,5644,0.583657,5298,0.392423,5289
286,Baja California,2021-04-20,2021-4,0.011453,6590,0.160458,6233,0.915813,5507,0.570794,5194,0.382283,5184
287,Baja California,2021-04-21,2021-4,0.019799,6593,0.158345,6249,0.922431,5503,0.579364,5179,0.387148,5173
288,Baja California,2021-04-22,2021-4,0.015683,6483,0.154869,6113,0.909167,5423,0.581128,5136,0.4069,5129
289,Baja California,2021-04-23,2021-4,0.016369,5726,0.169307,5396,0.914149,4762,0.561947,4482,0.395079,4478
290,Baja California,2021-04-24,2021-4,0.019229,5628,0.164764,5301,0.915365,4657,0.561779,4394,0.387162,4386
291,Baja California,2021-04-25,2021-4,0.017563,5792,0.16072,5456,0.92772,4843,0.574369,4590,0.39785,4578
292,Baja California,2021-04-26,2021-4,0.017315,6394,0.148987,6068,0.909241,5399,0.584066,5118,0.40257,5105
293,Baja California,2021-04-27,2021-4,0.012551,6290,0.163581,5945,0.911974,5266,0.580749,4960,0.391267,4954
294,Baja California,2021-04-28,2021-4,0.014789,6085,0.149649,5735,0.9195,5077,0.582554,4793,0.390322,4790
295,Baja California,2021-04-29,2021-4,0.014853,5813,0.149383,5454,0.910639,4849,0.592055,4558,0.418122,4553
296,Baja California,2021-04-30,2021-4,0.021548,4983,0.146705,4693,0.922418,4139,0.563395,3871,0.373114,3866
297,Baja California,2021-05-01,2021-5,0.016645,5345,0.149825,5044,0.91919,4255,0.559181,4003,0.368598,3994
298,Baja California,2021-05-02,2021-5,0.016262,5742,0.143082,5440,0.92195,4830,0.5724,4566,0.393918,4562
299,Baja California,2021-05-03,2021-5,0.016413,6092,0.146967,5743,0.924634,5094,0.578165,4783,0.385555,4779
300,Baja California,2021-05-04,2021-5,0.01303,5880,0.141541,5512,0.912983,4843,0.590768,4559,0.408208,4551
301,Baja California,2021-05-05,2021-5,0.015109,6116,0.145397,5792,0.924865,5135,0.587471,4820,0.407077,4804
302,Baja California,2021-05-06,2021-5,0.01188,5747,0.149938,5417,0.913787,4855,0.562943,4574,0.383117,4568
303,Baja California,2021-05-07,2021-5,0.014761,5354,0.150975,5061,0.92664,4464,0.581669,4213,0.391824,4210
304,Baja California,2021-05-08,2021-5,0.015709,5208,0.145677,4898,0.919864,4324,0.541381,4062,0.369351,4049
305,Baja California,2021-05-09,2021-5,0.009621,5093,0.140273,4810,0.912763,4258,0.574879,4006,0.388045,4000
306,Baja California,2021-05-10,2021-5,0.017387,5020,0.136402,4714,0.92189,4193,0.553922,3944,0.357149,3938
307,Baja California,2021-05-11,2021-5,0.016361,5878,0.141651,5560,0.919904,4906,0.561552,4635,0.374251,4628
308,Baja California,2021-05-12,2021-5,0.010479,6058,0.138886,5723,0.930186,5095,0.555779,4818,0.373612,4812
309,Baja California,2021-05-13,2021-5,0.016644,5937,0.143139,5618,0.910143,5042,0.562576,4767,0.373742,4760
310,Baja California,2021-05-14,2021-5,0.012761,5571,0.134763,5271,0.926845,4694,0.569975,4409,0.378867,4402
311,Baja California,2021-05-15,2021-5,0.015473,5461,0.141771,5112,0.908935,4538,0.553336,4289,0.364077,4278
312,Baja California,2021-05-16,2021-5,0.016481,5632,0.128391,5311,0.920863,4753,0.555813,4502,0.359751,4496
313,Baja California,2021-05-17,2021-5,0.013267,5762,0.131321,5423,0.908333,4791,0.560788,4482,0.365337,4481
314,Baja California,2021-05-18,2021-5,0.020596,5933,0.135101,5610,0.920221,5033,0.544411,4743,0.364063,4738
315,Baja California,2021-05-19,2021-5,0.016031,5363,0.131451,5071,0.922229,4588,0.558639,4338,0.372628,4335
316,Baja California,2021-05-20,2021-5,0.008032,496,0.172151,5126,0.893764,4836,0.555555,2296,0.350307,2684
317,Baja California,2021-05-21,2021-5,0.017544,457,0.167165,4992,0.886763,4704,0.54618,2242,0.364693,2593
318,Baja California,2021-05-22,2021-5,0.014915,385,0.169584,4941,0.88743,4636,0.547704,2177,0.356294,2470
319,Baja California,2021-05-23,2021-5,0.02624,437,0.171481,4912,0.900518,4628,0.533824,2229,0.354581,2563
320,Baja California,2021-05-24,2021-5,0.012079,442,0.162921,5230,0.89959,4922,0.556237,2340,0.360775,2664
321,Baja California,2021-05-25,2021-5,0.022876,480,0.165669,5179,0.885893,4859,0.555389,2385,0.372435,2762
322,Baja California,2021-05-26,2021-5,0.005704,445,0.163772,5198,0.886263,4894,0.52934,2350,0.335632,2695
323,Baja California,2021-05-27,2021-5,0.0156,444,0.164757,5041,0.893743,4730,0.542071,2240,0.337247,2582
324,Baja California,2021-05-28,2021-5,0.028203,420,0.162826,4734,0.889346,4434,0.524215,2119,0.371498,2436
325,Baja California,2021-05-29,2021-5,0.014184,386,0.162669,4631,0.88363,4363,0.546631,2099,0.356625,2403
326,Baja California,2021-05-30,2021-5,0.027723,444,0.164382,4899,0.903579,4613,0.521762,2198,0.336586,2543
327,Baja California,2021-05-31,2021-5,0.010934,378,0.158669,5027,0.883737,4712,0.527951,2234,0.342481,2530
328,Baja California,2021-06-01,2021-6,0.009933,403,0.155711,5400,0.896029,5105,0.527208,2405,0.335701,2697
329,Baja California,2021-06-02,2021-6,0.014637,454,0.18128,5324,0.899084,5000,0.564031,2345,0.376291,2710
330,Baja California,2021-06-03,2021-6,0.006055,380,0.164638,4828,0.888766,4561,0.550281,2137,0.337069,2421
331,Baja California,2021-06-04,2021-6,0.027869,385,0.15933,4522,0.882641,4258,0.551445,2107,0.347652,2415
332,Baja California,2021-06-05,2021-6,0.005656,349,0.178455,4452,0.886261,4215,0.52115,2013,0.330838,2271
333,Baja California,2021-06-06,2021-6,0.026951,341,0.157349,4253,0.903942,3996,0.553529,1864,0.35571,2116
334,Baja California,2021-06-07,2021-6,0.015528,375,0.138478,4480,0.908154,4254,0.506683,2103,0.325319,2399
335,Baja California,2021-06-08,2021-6,0.013319,5092,0.121519,4988,0.892004,4740,0.543494,2247,0.347153,2566
336,Baja California,2021-06-09,2021-6,0.015293,5164,0.135438,5072,0.897812,4836,0.556081,2287,0.349442,2586
337,Baja California,2021-06-10,2021-6,0.02016,5183,0.136835,5083,0.896775,4837,0.552657,2253,0.348983,2589
338,Baja California,2021-06-11,2021-6,0.018903,4929,0.133058,4821,0.880354,4591,0.525442,2150,0.330098,2449
339,Baja California,2021-06-12,2021-6,0.01968,4629,0.120175,4548,0.889708,4323,0.561372,2100,0.35792,2395
340,Baja California,2021-06-13,2021-6,0.020537,5045,0.127289,4951,0.887612,4696,0.551583,2248,0.372852,2561
341,Baja California,2021-06-14,2021-6,0.016712,5258,0.129,5146,0.879413,4888,0.557435,2336,0.356945,2684
342,Baja California,2021-06-15,2021-6,0.014237,5309,0.13579,5187,0.885421,4967,0.528248,2389,0.347358,2722
343,Baja California,2021-06-16,2021-6,0.014454,5166,0.127652,5068,0.891513,4835,0.564358,2326,0.371309,2611
344,Baja California,2021-06-17,2021-6,0.019298,4107,0.129378,4005,0.883352,3801,0.550042,1851,0.361713,2098
345,Baja California,2021-06-18,2021-6,0.023425,2756,0.142844,2688,0.890175,2557,0.552571,1207,0.36098,1323
346,Baja California,2021-06-19,2021-6,0.022748,2545,0.15345,2496,0.885467,2368,0.557314,1137,0.366509,1134
347,Baja California,2021-06-20,2021-6,0.016446,2353,0.134775,2297,0.881735,2188,0.548296,1008,0.365585,994
348,Baja California,2021-06-21,2021-6,0.018657,2564,0.12073,2505,0.869628,2370,0.569907,1121,0.364968,1108
349,Baja California,2021-06-22,2021-6,0.019537,2810,0.157092,2751,0.884977,2606,0.562035,1253,0.361832,1243
350,Baja California,2021-06-23,2021-6,0.017255,2787,0.134278,2726,0.884115,2612,0.541809,1228,0.377906,1217
351,Baja California,2021-06-24,2021-6,0.025883,2600,0.139141,2537,0.869658,2408,0.59768,1187,0.396897,1176
352,Baja California,2021-06-25,2021-6,0.018831,3429,0.14702,3364,0.872047,3199,0.568791,1484,0.360771,1478
353,Baja California,2021-06-26,2021-6,0.021384,4755,0.146746,4673,0.867912,4456,0.526005,2103,0.332982,2093
354,Baja California,2021-06-27,2021-6,0.018825,5232,0.153486,5128,0.889635,4877,0.541388,2279,0.336069,2274
355,Baja California,2021-06-28,2021-6,0.020549,5588,0.136811,5464,0.884344,5206,0.534098,2436,0.331608,2428
356,Baja California,2021-06-29,2021-6,0.024282,5713,0.154567,5599,0.88539,5345,0.541672,2510,0.331705,2503
357,Baja California,2021-06-30,2021-6,0.018012,5483,0.152635,5391,0.896552,5143,0.551327,2525,0.348568,2518
358,Baja California,2021-07-01,2021-7,0.024203,5451,0.157209,5356,0.887732,5085,0.56217,2449,0.35194,2437
359,Baja California,2021-07-02,2021-7,0.02108,5265,0.155717,5162,0.889143,4913,0.530876,2320,0.345894,2312
360,Baja California,2021-07-03,2021-7,0.024076,5425,0.169859,5323,0.893925,5072,0.54103,2429,0.343161,2420
361,Baja California,2021-07-04,2021-7,0.02482,5543,0.148042,5428,0.887431,5186,0.534126,2424,0.334845,2420
362,Baja California,2021-07-05,2021-7,0.020108,6043,0.168156,5916,0.897126,5619,0.54883,2669,0.342025,2654
363,Baja California,2021-07-06,2021-7,0.02159,6227,0.169001,6106,0.881407,5794,0.525978,2783,0.338638,2771
364,Baja California,2021-07-07,2021-7,0.024144,6501,0.169638,6389,0.890456,6079,0.559454,2822,0.354176,2812
365,Baja California,2021-07-08,2021-7,0.020975,6441,0.169596,6329,0.886465,6005,0.547438,2901,0.355569,2898
366,Baja California,2021-07-09,2021-7,0.0243,6212,0.18443,6106,0.880938,5792,0.52247,2802,0.317067,2788
367,Baja California,2021-07-10,2021-7,0.028197,6101,0.199052,5971,0.894338,5685,0.546746,2708,0.359766,2691
368,Baja California,2021-07-11,2021-7,0.025428,6451,0.189489,6304,0.886916,6020,0.53496,2847,0.340611,2836
369,Baja California,2021-07-12,2021-7,0.024763,6765,0.188045,6638,0.878909,6328,0.521159,3015,0.335554,2998
370,Baja California,2021-07-13,2021-7,0.030362,7125,0.20747,6973,0.886049,6649,0.556284,3220,0.36085,3214
371,Baja California,2021-07-14,2021-7,0.028734,7129,0.207911,6961,0.888209,6611,0.543683,3151,0.348097,3138
372,Baja California,2021-07-15,2021-7,0.033091,6792,0.217529,6647,0.877616,6318,0.545334,3055,0.369979,3052
373,Baja California,2021-07-16,2021-7,0.0327,6437,0.226713,6285,0.880313,5995,0.5571,2866,0.340797,2862
374,Baja California,2021-07-18,2021-7,0.032841,6827,0.23595,6685,0.886048,6396,0.544629,3044,0.337553,3030
375,Baja California,2021-07-19,2021-7,0.0319,7491,0.220444,7344,0.894369,6989,0.558726,3378,0.356147,3370
376,Baja California,2021-07-20,2021-7,0.032282,7587,0.234732,7428,0.887071,7107,0.560386,3317,0.354431,3297
377,Baja California,2021-07-21,2021-7,0.030445,7848,0.240794,7706,0.893283,7336,0.558049,3416,0.362765,3404
378,Baja California,2021-07-22,2021-7,0.031381,6910,0.252403,6780,0.878385,6440,0.554845,3008,0.357356,2993
379,Baja California,2021-07-23,2021-7,0.035028,7272,0.254549,7107,0.883328,6754,0.558924,3267,0.350154,3259
380,Baja California,2021-07-24,2021-7,0.041451,7023,0.261315,6869,0.890046,6565,0.553205,3134,0.360306,3124
381,Baja California,2021-07-25,2021-7,0.041617,7357,0.263587,7223,0.880697,6881,0.565806,3304,0.370492,3297
382,Baja California,2021-07-26,2021-7,0.034829,7887,0.268274,7730,0.880245,7367,0.563748,3491,0.365675,3472
383,Baja California,2021-07-27,2021-7,0.037888,8041,0.281179,7879,0.891389,7495,0.570285,3589,0.366162,3571
384,Baja California,2021-07-28,2021-7,0.039621,8217,0.273573,8054,0.878858,7695,0.570793,3671,0.37162,3659
385,Baja California,2021-07-29,2021-7,0.041523,7759,0.287106,7581,0.879627,7234,0.556499,3444,0.358871,3433
386,Baja California,2021-07-30,2021-7,0.039081,7583,0.290586,7445,0.87201,7094,0.562627,3427,0.359569,3413
387,Baja California,2021-07-31,2021-7,0.037432,7636,0.29922,7467,0.893285,7113,0.588759,3437,0.366957,3419
388,Baja California,2021-08-01,2021-8,0.040061,7155,0.308295,7004,0.875569,6673,0.563845,3172,0.360952,3158
389,Baja California,2021-08-02,2021-8,0.037685,8251,0.293259,8090,0.881155,7674,0.561303,3621,0.358668,3604
390,Baja California,2021-08-03,2021-8,0.041114,8502,0.302044,8311,0.869566,7934,0.583556,3866,0.375586,3855
391,Baja California,2021-08-04,2021-8,0.039261,8496,0.308766,8288,0.871765,7928,0.568017,3838,0.359552,3824
392,Baja California,2021-08-05,2021-8,0.036445,8511,0.308966,8340,0.87644,7982,0.572046,3823,0.375968,3806
393,Baja California,2021-08-06,2021-8,0.036451,8131,0.323714,7980,0.884334,7605,0.584978,3747,0.37718,3732
394,Baja California,2021-08-07,2021-8,0.044682,7688,0.332452,7504,0.888667,7160,0.562416,3442,0.378929,3427
395,Baja California,2021-08-08,2021-8,0.033461,8154,0.314534,7997,0.876948,7645,0.573984,3699,0.368083,3683
396,Baja California,2021-08-09,2021-8,0.039995,8358,0.310627,8183,0.883388,7821,0.591213,3811,0.377935,3804
397,Baja California,2021-08-10,2021-8,0.039303,9117,0.330322,8915,0.882851,8511,0.586196,4081,0.398856,4063
398,Baja California,2021-08-11,2021-8,0.04099,8903,0.323995,8721,0.874778,8320,0.585453,4021,0.382558,4005
399,Baja California,2021-08-12,2021-8,0.044096,8637,0.335137,8472,0.882246,8092,0.572901,3872,0.383586,3872
400,Baja California,2021-08-13,2021-8,0.041797,8101,0.327547,7923,0.875181,7525,0.574253,3619,0.381971,3601
401,Baja California,2021-08-14,2021-8,0.042857,7692,0.343547,7544,0.868115,7177,0.574146,3493,0.366614,3481
402,Baja California,2021-08-15,2021-8,0.042976,7836,0.337042,7674,0.879887,7298,0.561896,3522,0.349123,3501
403,Baja California,2021-08-16,2021-8,0.033865,8195,0.333229,8005,0.88523,7638,0.563994,3612,0.362477,3599
404,Baja California,2021-08-17,2021-8,0.037849,8114,0.326429,7951,0.877167,7591,0.567482,3749,0.363641,3737
405,Baja California,2021-08-18,2021-8,0.037992,8059,0.34164,7898,0.883621,7550,0.57817,3560,0.374543,3550
406,Baja California,2021-08-19,2021-8,0.045747,7513,0.330866,7370,0.875656,7024,0.557138,3367,0.367136,3356
407,Baja California,2021-08-20,2021-8,0.047547,7262,0.335349,7118,0.874218,6807,0.545134,3314,0.339923,3302
408,Baja California,2021-08-21,2021-8,0.039767,7148,0.328046,7010,0.873719,6669,0.55545,3241,0.36125,3235
409,Baja California,2021-08-22,2021-8,0.043162,7295,0.330367,7133,0.873663,6787,0.549245,3254,0.351178,3251
410,Baja California,2021-08-23,2021-8,0.037216,7378,0.317141,7226,0.874342,6887,0.577451,3252,0.385018,3243
411,Baja California,2021-08-24,2021-8,0.034733,7531,0.314005,7381,0.880933,7064,0.552237,3413,0.360984,3407
412,Baja California,2021-08-25,2021-8,0.039008,7446,0.319293,7265,0.887681,6945,0.557986,3321,0.377305,3312
413,Baja California,2021-08-26,2021-8,0.033121,7427,0.321377,7266,0.87492,6960,0.587093,3356,0.383042,3346
414,Baja California,2021-08-27,2021-8,0.036254,6717,0.321861,6593,0.878052,6318,0.576084,3072,0.386834,3060
